SMILES,logPapp
COc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N4CCCN=C43)c2)c1F,0.0
COCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O,0.0
C[C@H](Cc1cccc(CC(=O)NC2Cc3ccccc3C2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.0
C[C@H](Cc1cccc(CC(=O)NCc2ccc(Cl)c(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.0
C[C@H](Cc1cccc(CC(=O)NCc2cc(Cl)cc(Cl)c2)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.0
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2cc(Cl)ccn2)nc2nc(N)sc12,0.0
CC(C)C[C@H](CO)Nc1nc(S(=O)(=O)Cc2ccccc2)nc2nc(O)sc12,0.0
CC(C)C[C@H](CO)Nc1nc(S(=O)Cc2ccccc2)nc2nc(O)sc12,0.0
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)C(C)c3ccccc3)CC2)nc1C,0.0
C[C@H](Cc1cccc(CC(=O)NCc2c(F)cccc2Cl)c1)NC[C@H](O)c1ccc(O)c(CO)c1,0.0
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,0.0
O=C(/C=C/c1ccccc1Cl)NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1,0.0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3CCCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)=N2,0.0
COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(O)c1O,0.0
CC(NC(=O)[C@@H](N)COCc1ccccc1)C(=O)O,0.0093
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,0.01
CCCCCCCCCCCCC(N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,0.0103
CC(=O)NCCCS(=O)(=O)O,0.014101
CCOC(=O)CNC(=O)/C=C/c1oc2ccc(Cl)c(Oc3ccncc3C(=O)N3CCN(C4CC4)c4ccccc43)c2c1C,0.017033
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,0.017033
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC1O[C@@H](CC(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,0.020349
Cc1cc(C)c(CSC(=N)N)c(C)c1CSC(=N)N,0.021189
CNS(=O)(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0.021189
CCCCCC[C@H](NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,0.025306
CS(=O)(=O)c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2)cc1,0.025306
CC(C)(N)C(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,0.029384
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)CN(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,0.033424
C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2ccc3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O)Oc1ccccc1)C(=O)OCc1ccccc1,0.041393
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)C3CC3)CC2)cn1,0.041393
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccc2)c1,0.041393
O=C(OCc1ccccc1)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,0.041393
COc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,0.041393
O=C(C[C@H]1CNC(=O)c2cc(-c3cccc(F)c3)cn21)N[C@H](CO)C1CCCCC1,0.041393
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,0.041393
NS(=O)(=O)c1ccccc1-n1nc(C(F)(F)F)c2c1C(=O)N(c1ccc(-c3ccccc3CN3CC[C@@H](O)C3)cc1)CC2,0.041393
O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1NC1CCOCC1,0.041393
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCN(c3ncccn3)CC2)c1,0.041393
CCc1nn2ccccc2c1Cc1ccc(C(=O)N[C@@H]2CCOC[C@@H]2C(=O)NO)cc1,0.041393
COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,0.041393
CCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OCCOC)cc(-c3ccccc3)n2)CC1,0.041393
c1cnc2ccc(Cn3nnc4ncc(-c5cnn(C6CCNCC6)c5)nc43)cc2c1,0.049218
CN1CC(=O)NC1=N,0.049218
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.051153
Cc1ccc(NS(=O)(=O)c2cc3c(cc2N[C@@H](C)CO)NC(=O)CC3)cc1Cl,0.053078
O=C(O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO)c1ccc([N+](=O)[O-])cc1,0.056142
CCCCCCC(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(N)=O,0.056905
COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12,0.058848
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.060698
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.060698
OC[C@H]1O[C@H](Oc2ccc(-c3cc(F)c(O)c(F)c3)cc2)[C@@H](O)[C@@H](O)[C@@H]1O,0.060698
CN[C@@H](Cc1ccccc1)C(=O)N(C)CC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,0.064458
CC(C)(NC(=O)c1nc(-c2cccc(-c3ccc(N)nc3)c2)cnc1N)C1CCNCC1,0.075547
CN(C)C(=N)NC(=N)N,0.079181
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CC4CCC(C3)N4C)CC2)c(C)c1,0.079181
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CCN(C)CC3)CC2)c(C)c1,0.079181
C[C@@H](c1ccccc1)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,0.079181
CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)c3ccc(Cl)cc3)C2)nc1C,0.079181
CCOC(=O)c1cc(C#N)c(N2CC(NC(=O)NS(=O)(=O)Cc3ccccc3)C2)nc1C,0.079181
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN)cc2)CC3)cc1,0.079181
O=c1cc([C@H]2CCN[C@H](Cc3ccccc3)C2)o[nH]1,0.079181
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1CCC,0.079181
O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@H](O)Cc1ccccn1,0.079181
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,0.079181
CCOc1ccc(C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)cc1,0.079181
CC(C)[C@H](NC(=O)C(O)(CCC(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)CCc1ccccc1)C(=O)Nc1ccccc1,0.079181
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.089905
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,0.089905
CCCCCCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.093422
C/N=C(\NC#N)NCCSCc1[nH]cnc1C,0.099508
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)NC(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)=N2,0.113943
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,0.113943
CN(Cc1ccccc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCC(c2ccccc2)(N(C)C(=O)C(N)=O)CC1,0.113943
Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)NC3CCN(c4ccccc4CN4CCCC4)CC3)cc12,0.113943
O=C(O)CCCN1CC(C(=O)O)Oc2c(/C=C/c3ccc(OCCCCc4ccccc4)cc3)cccc21,0.113943
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)c2csc(n2)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C1=O,0.113943
Cc1c(CN(CCc2ccc(Cl)cc2)C2CCN(C(=O)c3cccc[n+]3[O-])CC2)c(=O)n(-c2ccc(F)cc2)n1C,0.113943
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCC(=O)N2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,0.113943
C[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@@H]1C(=O)O,0.12
C/N=C(\NC#N)NCCSCc1csc(N=C(N)N)n1,0.12
Cc1c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c(=O)n(C)c(=O)n1C,0.123852
CC1(C)S[C@H]2[C@@H](NC(=O)Cc3ccccc3)C(=O)N2[C@@H]1C(=O)O,0.130207
Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCON=C(N)N,0.136721
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0.139749
COCCn1c(COc2ccc(F)cc2)c2c(=O)n(CCN3CCOCC3)[nH]c2cc1=O,0.146128
COc1ccccc1-n1[nH]c2cc(=O)n3c(c2c1=O)CN(Cc1ccccn1)CCC3,0.146128
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN([C@@H]3CN4CCC3CC4)CC2)c(C)c1,0.146128
Cc1cccc(NC(=O)Cc2nc(O)cc(N3CCOCC3)n2)c1,0.146128
CC(=O)OCOC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,0.146128
Cc1c(CN(CCc2ccccn2)C2CCN(C(=O)c3c(F)cccc3F)CC2)c(=O)n(-c2ccc(F)cc2)n1C,0.146128
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)CC2)nc1C,0.146128
CN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1,0.146128
COc1cccc(/C=C/C(=O)NC2(C(=O)N[C@H](Cc3ccccc3)C(=O)NCC3CCN(CC4CCOCC4)CC3)CCCC2)c1,0.146128
CCCCC(COC(=O)C(C)(C)C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(O)[C@@H]1O)Oc1ccccc1,0.146128
c1ccc(CN(c2ccc3sccc3c2)C2CCNCC2)cc1,0.146128
CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)C,0.146128
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.146128
COC(=O)C(C)NP(=O)(OC[C@@H]1C=C[C@H](n2cc(C)c(=O)[nH]c2=O)O1)Oc1ccc(C)cc1,0.152549
CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.155336
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.161368
Cc1ccc(Sc2ccccc2CSC(=N)N)c(CSC(=N)N)c1,0.161368
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0.161368
COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](C)[C@@H](O)[C@H](O)[C@@H]2O)cc1,0.162176
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)cc2)C1,0.164353
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c2ccccc2)c2ccccc2)C(C)=C1C3(C)C,0.170262
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.176091
NC(Cc1ccc(O)c(O)c1)C(=O)O,0.176091
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(CC3CCN(C)CC3)CC2)c(C)c1,0.176091
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,0.176091
O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccc(Cl)cc2Cl)cc1,0.176091
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC)cc3)ccc2NC1=O,0.176091
NC(=O)[C@H](Cc1cccc(F)c1)NC(=O)[C@@H](N)Cc1ccccc1,0.176091
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.176091
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)CC2CCCCC2)c1,0.176091
CN1CCC(Nc2cc(N3CCN(C)CC3)ccc2C(=O)Nc2[nH]nc3ccc(Cc4cc(F)cc(F)c4)cc23)CC1,0.176091
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,0.178045
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,0.18
C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,0.18
CCCCCCCCC(N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,0.18949
C=C(NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)/C(=N\OC)c1csc(N)n1,0.193125
OC[C@H]1O[C@@H](n2ccc3c(-c4cccs4)ncnc32)[C@H](O)[C@@H]1O,0.1959
C[C@@H]1[C@H]2C3=CC(=O)[C@@H]4[C@]5(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@H]5CC[C@@]4(C)[C@@]3(C)C[C@H](C)[C@H]2CC[C@H]1C,0.2
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,0.2
Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O,0.20412
Cn1c(N2CCCN(CCCN3c4cc(C(=O)O)ccc4COc4ccccc43)CC2)cc(=O)n(C)c1=O,0.20412
CC(C)C[C@H](CO)Nc1nc(SCc2ccccn2)nc2nc(N)sc12,0.20412
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(C3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,0.20412
CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCCF,0.20412
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCC(N)=O)NC(=O)CCC(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.209515
CCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1O[C@H](C(N)=O)[C@@H](O)[C@H](O)[C@H]1O,0.209515
Cc1ccc(Nc2c(-c3ccc(F)cc3)nc3n2CCN(C(=O)CN)C3)cc1,0.212188
CSc1nn(-c2ccccc2)c2cc(NC(=O)C3CCNCC3)ccc12,0.217484
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.219497
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,0.22
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,0.222716
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,0.225309
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.23
C[C@H]1[C@H](n2ccc(N)nc2=O)O[C@@](CO)(N=[N+]=[N-])[C@H]1O,0.230449
CCN1CCC(N2CCN(C(=O)COCCN(C)S(=O)(=O)c3c(C)cc(OC)cc3C)CC2)CC1,0.230449
CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,0.230449
O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCC(=O)N2CCC(N3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1,0.230449
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)OC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.230449
C[C@@H](CO)Oc1cc(Oc2ccc(C(=O)N(C)C)cc2)cc(C(=O)Nc2ccn(C)n2)c1,0.230449
CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,0.230449
Nc1noc2ccc(-n3nc(C(F)(F)F)c4c3C(=O)N(c3ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc3)CC4)cc12,0.230449
COC(C)(C)[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1,0.230449
CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)CC1,0.230449
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.230449
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.235131
O=C(O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO)c1cccc(C(=O)O[C@H]2C[C@H](n3cc(F)c(=O)[nH]c3=O)O[C@@H]2CO)c1,0.236789
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2nc(-c3ccc(C(F)(F)F)cc3)cc-2c1O,0.238046
CCCCCCCCC(N)C(=O)NC(CCCCCCCC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,0.253822
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)CC(C)C)c1,0.255273
COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,0.255273
CN1CCN(c2ccc(C(=O)Nc3[nH]nc4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@H]3CC[C@H](O)CC3)c2)CC1,0.255273
Cn1cnc(S(=O)(=O)N(CCN(Cc2cncn2C)c2ccc(C#N)cc2)Cc2ccccn2)c1,0.255273
Cc1cc(COc2ccc(C(=O)N[C@@H]3CC4(C[C@@H]3C(=O)NO)OCCO4)cc2)c2ccccc2n1,0.255273
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)ccnc3O)nc12,0.255273
O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cc2c(C(F)(F)F)nn3ccccc23)cc1,0.255273
CN[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,0.260071
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@@]1(C)O,0.260281
O=C(O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO)c1ccc(Cl)cc1,0.264109
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.264346
N#Cc1ccc(C2CCN(CCc3cnn(-c4nccc5c(O)ncnc45)c3)CC2)cc1,0.264818
COc1ccc(C(=O)O[C@H]2C[C@H](n3cc(F)c(=O)[nH]c3=O)O[C@@H]2CO)cc1,0.266937
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,0.268344
Nc1cc(C(F)(F)F)c(-c2cc(Nc3cnc4ccccc4c3)nc(N3CCOCC3)n2)cn1,0.268344
CC(=O)Oc1ccccc1C(=O)O[C@H]1C[C@H](n2cc(F)c(=O)[nH]c2=O)O[C@@H]1CO,0.272538
